CITATION,Positive,Objective,Negative
1 introduction statistical machine translation is a data driven machine translation technique which uses probabilistic models of natural language for automatic translation brown et al 1993 alonaizan et al 1999 ,0,1,0
the parameters of the models are estimated by iterative maximumlikelihood training on a large parallel corpus of natural language texts using the em algorithm brown et al 1993 ,0,1,0
we use the ibm model 1 brown et al 1993 uniform distribution and the hidden markov model hmm firstorder dependency vogel et al 1996 to estimate the alignment model ,0,1,0
the ibm models brown et al 1993 search a version of permutation space with a onetomany constraint ,0,1,0
the task originally emerged as an intermediate result of training the ibm translation models brown et al 1993 ,0,1,0
287 system train base test base 1 baseline 8789 8789 2 contrastive 8870 082 8845 056 5 trialsfold 3 contrastive 8882 093 8855 066 greedy selection table 1 average f1 of 7way crossvalidation to generate the alignments we used model 4 brown et al 1993 as implemented in giza och and ney 2003 ,0,1,0
according to this model when translating a stringf in the source language into the target language a string e is chosen out of all target language strings e if it has the maximal probability given f brown et al 1993 e arg maxe pref arg maxe prfepre where prfe is the translation model and pre is the target language model ,0,1,0
the method uses a translation model based on ibm model 1 brown et al 1993 in which translation candidates of a phrase are generated by combining translations and transliterations of the phrase components and matching the result against a large corpus ,0,1,0
one approach to translate terms consists in using a domainspecific parallel corpus with standard alignment techniques brown et al 1993 to mine new translations ,0,1,0
alignment is often used in training both generative and discriminative models brown et al 1993 blunsom et al 2008 liang et al 2006 ,0,1,0
to model pfjle8t we assume the existence of an alignment a j we assume that every word fj is produced by the word ej at position aj in the training corpus with the probability pflei j pf lc 1 pl icon jl 7 the word alignment a j is trained automatically using statistical translation models as described in brown et al 1993 vogel et al 1996 ,0,1,0
various clustering techniques have been proposed brown et al 1992 jardino and adda 1993 martin et al 1998 which perform automatic word clustering optimizing a maximumlikelihood criterion with iterative clustering algorithms ,0,1,0
the 1000best lists are augmented with ibm model1 brown et al 1993 scores and then rescored with a second set of met parameters ,0,1,0
the ibm translation models brown et al 1993 describe word reordering via a distortion model defined over word positions within sentence pairs ,0,1,0
word alignments traditionally are based on ibm models 15 brown et al 1993 or on hmms vogel et al 1996 ,0,1,0
2 related work one of the major problems with the ibm models brown et al 1993 and the hmm models vogel et al 1996 is that they are restricted to the alignment of each sourcelanguage word to at most one targetlanguage word ,0,0,1
the ibm models have shown good performance in machine translation and especially so within certain families of languages for example in translating between french and english or between sinhalese and tamil brown et al 1993 weerasinghe 2004 ,1,0,0
this is a common technique in machine translation for which the ibm translation models are popular methods brown et al 1993 ,1,0,0
in the first of our methods we align manual transcripts and asr sentences using the ibm translation model brown et al 1993 to obtain a probabilistic dictionary ,0,1,0
one widely used model is the ibm model brown et al 1993 ,1,0,0
757 hbps strong tendency to overestimate the probability of rare biphrases it is computed as in equation 2 except that biphrase probabilities are computed based on individual word translation probabilities somewhat as in ibm model 1 brown et al 1993 prts 1st productdisplay tt summationdisplay ss prts the target language feature function htl this is based on a ngram language model of the target language ,0,1,0
while in traditional wordbased statistical models brown et al 1993 the atomic unit that translation operates on is the word phrasebased methods acknowledge the significant role played in language by multiword expressions thus incorporating in a statistical framework the insight behind examplebased machine translation somers 1999 ,0,0,1
therefore we determine the maximal translation probability of the target word e over the source sentence words pibm1efj1 maxj0j pefj 9 where f0 is the empty source word brown et al 1993 ,0,1,0
for the give source text s it finds the most probable alignment set a and target text t aa satpstp 1 brown brown et al 1993 proposed five alignment models called ibm model for an englishfrench alignment task based on equa68 tion 1 ,0,1,0
chen et al 1993 gale et al 1993 proposed sentence alignment techniques based on dynamic programming using sentence length and lexical mapping information ,0,1,0
haruno et al 1996 kay et al 1993 applied iterative refinement algorithms to sentence level alignment tasks ,0,1,0
2 overview 21 the word segmentation problem as statistical machine translation systems basically rely on the notion of words through their lexicon models brown et al 1993 they are usually capable of outputting sentences already segmented into words when they translate into languages like chinese or japanese ,0,1,0
large volumes of training data of this kind are indispensable for constructing statistical translation models brown et al 1993 melamed 2000 acquiring bilingual lexicon gale and church 1991 melamed 1997 and building examplebased machine translation ebmt systems nagao 1984 carl and way 2003 way and gough 2003 ,0,1,0
these probabilities are estimated with ibm model 1 brown et al 1993 on parallel corpora ,0,1,0
512 learning translation model according to the standard statistical translation model brown et al 1993 we can find the optimal model m by maximizing the probability of generating queries from documents or m argmax m ny i1 pqijdim 524 qw dw pqwjdwu journal kdd 00176 journal conference 00123 journal journal 00176 journal sigkdd 00088 journal discovery 00211 journal mining 00017 journal acm 00088 music music 00375 music purchase 00090 music mp3 00090 music listen 00180 music mp3com 00450 music free 00008 table 1 sample user profile to find the optimal word translation probabilities pqwjdwm we can use the em algorithm ,0,1,0
ibm model1 brown et al 1993 is a simplistic model which takes no account of the subtler aspects of language translation including the way word order tends to differ across languages ,0,0,1
most current transliteration systems use a generative model for transliteration such as freely available giza1 och and ney 2000an implementation of the ibm alignment models brown et al 1993 ,0,1,0
