CITATION,Positive,Objective,Negative
we evaluate the summaries using the automatic evaluation tool rouge lin 2004 described in section 6 and the rouge value works as the feedback to our learning loop ,0,1,0
some improvements on bow are given by the use of dependency trees and syntactic parse trees hirao et al 2004 punyakanok et al 2004 zhang and lee 2003 but these too are not adequate when dealing with complex questions whose answers are expressed by long and articulated sentences or even paragraphs ,0,1,0
we carried out automatic evaluation of our summaries using rouge lin 2004 toolkit which has been widely adopted by duc for automatic summarization evaluation ,1,0,0
the basic lcs has a problem that it does not differentiate lcses of different spatial relations within their embedding sequences lin 2004 ,0,1,0
given two sentences x and y the wlcs score of x and y can be computed using the similar dynamic programming procedure as stated in lin 2004 ,0,1,0
we computed the lcs and wlcsbased fmeasure following lin 2004 using both the query pool and the sentence pool as in the previous section ,0,1,0
2004 use an information extraction engine to extract linguistic features from documents relevant to the target term ,0,1,0
wlcswd summationtextmi0 fki we then compute the following quantities where is word length and f1 is the inverse of f pwd f1wlcswdfw rwd f1wlcswdfd fwd 12rwdpwdrwd2pwd in effect pwd examines how close the longest common substring is to w and rwd how close it is to d following lin 2004 we use 8 assigninggreaterimportancetorwd ,0,1,0
rouge lin 2004 a recalloriented evaluation package for automatic summarization ,0,1,0
in addition to tfidf scores hulth 2004 uses partofspeech tags and np chunks and complements this with machine learning the latter has been used to good results in similar cases turney 2000 neto et al 2002 ,0,1,0
a pipage approach ageev and sviridenko 2004 has been proposed for mckp but we do not use this algorithm since it requires costly partial enumeration and solutions to many linear relaxation problems ,0,1,0
46 weaklyconstrained algorithms in evaluation with rouge lin 2004 summaries are truncated to a target length k yih et al2007usedastackdecodingwithaslightmodication which allows the last sentence in a summary to be truncated to a target length ,0,1,0
rouge version 155 lin 2004 was used for evaluation2 among others we focus on rouge1 in the discussion of the result because rouge1 has proved to have strong correlation with human annotation lin 2004 lin and hovy 2003 ,1,0,0
we use only the words that are content words nouns verbs or adjectives and not in the stopword list used in rouge lin 2004 ,0,1,0
rouges rouges is an extension of rouge2 defined as follows lin 2004b rougesa59a61a146a31a62a98a147a49a65a68a67 a59a68a101a161a128a104a162 a2 a65a161a163 a157 a134a61a135a93a245a246 a2 a59a61a146a31a62a98a147a49a65a161a163 a145 a134a61a135a89a245a246 a2 a59a61a146a31a62a164a147a49a65 a157 a134a136a135a93a245a246 a2 a59a61a146a31a62a90a147a49a65a51a128a104a162 a2 a145 a134a61a135a89a245a246 a2 a59a61a146a31a62a98a147a49a65 11 where a166a168a169a78a170a248a247a250a249 a26 and a171a138a169a90a170a158a247a250a249 a26 are defined as follows a251 a134a61a135a89a245a246 a2 a59a61a146a31a62a90a147a49a65a68a67 a252a248a253a85a254a255 a1 a59a61a146a31a62a90a147a49a65 of skip bigram a2a23a147 12 a3 a134a136a135a93a245a246 a2 a59a61a146a31a62a90a147a49a65a68a67 a252a83a253a118a254a255 a1 a59a61a146a31a62a90a147a49a65 of skip bigram a2 a146 13 here function skip2 returns the number of skipbigrams that are common to a141 and a139 rougesu rougesu is an extension of rouges which includes unigrams as a feature defined as follows lin 2004b rougesua59a61a146a31a62a90a147a49a65a68a67 a59a68a101a161a128a49a162 a2 a65a117a163 a157 a134a5a4 a59a61a146a31a62a98a147a49a65a71a163 a145 a134a6a4 a59a61a146a31a62a98a147a49a65 a157 a134a5a4 a59a61a146a31a62a90a147a49a65a47a128a49a162 a2 a145 a134a5a4 a59a61a146a31a62a164a147a49a65 14 where a166 a169a8a7 and a171 a169a8a7 are defined as follows a251 a134a5a4 a59a61a146a31a62a98a147a49a65a68a67 a252 a9 a59a61a146a31a62a90a147a49a65 of skip bigrams of unigrams a2 a147 15 a3 a134a5a4 a59a61a146a31a62a90a147a49a65a68a67 a252 a9 a59a61a146a31a62a90a147a49a65 of skip bigrams of unigrams a2 a146 16 here function su returns the number of skipbigrams and unigrams that are common to a141 and a139 rougel rougel is an lcsbased evaluation measure defined as follows lin 2004b rougela59a61a146a31a62a90a147a49a65a68a67 a59a68a101a161a128a49a162 a2 a65a161a163 a157a11a10 a225a90a134 a59a61a146a31a62a90a147a49a65a161a163 a145a12a10 a225a90a134 a59a61a146a31a62a98a147a49a65 a157a11a10 a225a90a134 a59a61a146a31a62a90a147a49a65a47a128a49a162 a2 a145a12a10 a225a98a134 a59a61a146a31a62a90a147a49a65 17 where a166a14a13a250a241a132a169 and a171a15a13a250a241a130a169 are defined as follows a157a11a10 a225a98a134 a59a61a146a31a62a98a147a49a65a68a67 a101 a91 a16 a75 a77a29a216 lcsa17a244a59a61a156 a88 a62a90a146a21a65 18 a145a18a10 a225a98a134 a59a61a146a31a62a98a147a49a65a68a67 a101 a95 a16 a75a78a77a83a216 lcsa17 a59a61a156a34a88a78a62a98a146a21a65 19 here lcsa19a244a28a78a144a183a114a93a32a93a139a102a36 is the lcs score of the union longest common subsequence between reference sentences a144a25a114 and a139 a115 and a122 are the number of words contained in a141 and a139 respectively ,0,1,0
for rouges and rougesu we use three variations following lin 2004b the maximum skip distances are 4 9 and infinity 7 ,0,1,0
our method is based on the extended string subsequence kernel esk hirao et al 2004b which is a kind of convolution kernel collins and duffy 2001 ,0,1,0
the results of the comparison with rougen lin and hovy 2003 lin 2004a lin 2004b rougesu lin 2004b lin and och 2004 and rougel lin 2004a lin 2004b show that our method correlates more closely with human evaluations and is more robust ,0,1,0
