CITATION,Positive,Objective,Negative
5 the semcor collection miller et al 1993 is a subset of the brown corpus and consists of 352 news articles distributed into three sets in which the nouns verbs adverbs and adjectives have been manually tagged with their corresponding wordnet senses and partofspeech tags using brills tagger 1995 ,0,1,0
introduction the automated analysis of large corpora has many useful applications church and mercer 1993 ,0,1,0
in the usual case considered by dunning 1993 and discussed by manning and sch utze 1999 the righthand side of the equation is larger than the lefthand side ,0,1,0
for english we have used sections 0306 of the wsj portion of the penn treebank marcus santorini and marcinkiewicz 1993 distributed by the linguistic data consortium ldc which have frequently been used to evaluate sentence boundary detection systems before compare section 7 ,0,1,0
the usefulness of likelihood ratios for collocation detection has been made explicit by dunning 1993 and has been confirmed by an evaluation of various collocation detection methods carried out by evert and krenn 2001 ,0,1,0
in our experiments we follow lowe and mcdonald 2000 in using the wellknown loglikelihood ratio g 2 dunning 1993 ,1,0,0
one could use the estimated cooccurrences from a small sample to compute the test statistics most commonly pearsons chisquared test the likelihood ratio test fishers exact test cosine similarity or resemblance jaccard coefficient dunning 1993 manning and schutze 1999 agresti 2002 moore 2004 ,0,1,0
1 word associations cooccurrences or joint frequencies have a wide range of applications including speech recognition optical character recognition and information retrieval ir salton 1989 church and hanks 1991 dunning 1993 baezayates and ribeironeto 1999 manning and schutze 1999 ,0,1,0
lexical collocation functions especially those determined statistically have recently attracted considerable attention in computational linguistics calzolari and bindi 1990 church and hanks 1990 sekine et al 1992 hindle and rooth 1993 mainly though not exclusively for use in disambiguation ,0,1,0
33 syntax based approach an alternative to the window and documentoriented approach is to use syntactical information grefenstette 1993 ,0,1,0
for comparing the sentence generator sample to the english sample we compute loglikelihood statistics dunning 1993 on neighboring words that at least cooccur twice ,0,1,0
we use the loglikelihood ratio for determining significance as in dunning 1993 but other measures are possible as well ,0,1,0
schtze 1993 is not suited to highly skewed distributions omnipresent in natural language ,0,1,0
the measures2 mutual information a0a2a1 church and hanks 1989 the loglikelihood ratio test dunning 1993 two statistical tests ttest and a3a5a4 test and cooccurrence frequency are applied to two sets of data adjectivenoun adjn pairs and prepositionnounverb pnv triples where the ams are applied to pnv pairs ,0,1,0
the remarks on the a3 a4 measure in dunning 1993 ,0,1,0
substituting the probabilities in the pmi formula with the previously introduced web statistics we obtain a15a17a16a25a18a26a11a22a21 qspa49a6a50a22a51a6a52 aspa24 a15a17a16a25a18a26a11a22a21 qspa24a56a55a57a15a33a16a19a18a26a11a6a21 aspa24 a55 a38 a1a6a39a17a34a40a1a8a41a45a43a46a11 maximal likelihood ratio mlhr is also used for word cooccurrence mining dunning 1993 ,0,1,0
proceedings of the 40th annual meeting of the association for in a key step for locating important sentences neats computes the likelihood ratio dunning 1993 to identify key concepts in unigrams bigrams and trigrams1 using the ontopic document collection as the relevant set and the offtopic document collection as the irrelevant set ,0,1,0
each element of the resulting vector was replaced with its loglikelihood value see definition 10 in section 23 which can be considered as an estimate of how surprising or distinctive a cooccurrence pair is dunning 1993 ,0,1,0
neats computes the likelihood ratio dunning 1993 to identify key concepts in unigrams bigrams and trigrams and clusters these concepts in order to identify major subtopics within the main topic ,0,1,0
in addition to collocation translation there is also some related work in acquiring phrase or term translations from parallel corpus kupiec 1993 yamamoto and matsumoto 2000 ,0,1,0
we have 21 21 trictrictric trictritri erpercpercp ecrcpecp 6 assumption 2 for an english triple tri e assume that i c only depends on 12 i i e and c r only depends on e r equation 6 is rewritten as 2211 21 ec trietrictrictritri rrpecpecp erpercpercpecp 7 notice that 11 ecp and 22 ecp are translation probabilities within triples they are different from the unrestricted probabilities such as the ones in ibm models brown et al 1993 ,0,1,0
to test whether a better set of initial parameter estimates can improve model 1 alignment accuracy we use a heuristic model based on the loglikelihoodratio llr statistic recommended by dunning 1993 ,0,1,0
in order to filter some noise caused by the error alignment links we only retain those translation pairs whose translation probabilities are above a threshold 1 d 1 or cooccurring frequencies are above a threshold 2 when we train the ibm statistical word alignment model with a limited bilingual corpus in the specific domain we build another translation dictionary with the same method as for the dictionary but we adopt a different filtering strategy for the translation dictionary we use loglikelihood ratio to estimate the association strength of each translation pair because dunning 1993 proved that loglikelihood ratio performed very well on smallscale data ,1,0,0
moreover log likelihood ratios are regarded as a more effective method to identify collocations especially when the occurrence count is very low dunning 1993 ,1,0,0
2 statistical word alignment according to the ibm models brown et al 1993 the statistical word alignment model can be generally represented as in equation 1 ,0,1,0
a variety of methods have been applied ranging from simple frequency justeson katz 1995 modified frequency measures such as cvalues frantzi anadiou mima 2000 maynard anadiou 2000 and standard statistical significance tests such as the ttest the chisquared test and loglikelihood church and hanks 1990 dunning 1993 and informationbased methods eg pointwise mutual information church hanks 1990 ,0,1,0
